project,test_class,per_line_cov,per_line_total,per_line_rate,per_branch_cov,per_branch_total,per_branch_rate,proj_line_cov,proj_line_total,proj_line_rate,proj_branch_cov,proj_branch_total,proj_branch_rate,line_contrib_pct,branch_contrib_pct
Csv_12_b,org.apache.commons.csv.CSVFormat_39_1Test,72,685,10.51,33,500,6.6,264,685,38.54,159,500,31.8,27.27,20.75
Csv_12_b,org.apache.commons.csv.CSVFormat_20_1Test,59,685,8.61,31,500,6.2,264,685,38.54,159,500,31.8,22.35,19.5
Csv_12_b,org.apache.commons.csv.CSVFormat_25_1Test,67,685,9.78,29,500,5.8,264,685,38.54,159,500,31.8,25.38,18.24
Csv_12_b,org.apache.commons.csv.CSVFormat_32_1Test,57,685,8.32,29,500,5.8,264,685,38.54,159,500,31.8,21.59,18.24
Csv_12_b,org.apache.commons.csv.CSVFormat_35_1Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_21_1Test,56,685,8.18,27,500,5.4,264,685,38.54,159,500,31.8,21.21,16.98
Csv_12_b,org.apache.commons.csv.CSVFormat_29_1Test,75,685,10.95,30,500,6.0,264,685,38.54,159,500,31.8,28.41,18.87
Csv_12_b,org.apache.commons.csv.CSVFormat_13_1Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_10_1Test,0,685,0.0,0,500,0.0,264,685,38.54,159,500,31.8,0.0,0.0
Csv_12_b,org.apache.commons.csv.CSVFormat_24_1Test,101,685,14.74,31,500,6.2,264,685,38.54,159,500,31.8,38.26,19.5
Csv_12_b,org.apache.commons.csv.CSVFormat_31_1Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_43_1Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_14_1Test,75,685,10.95,28,500,5.6,264,685,38.54,159,500,31.8,28.41,17.61
Csv_12_b,org.apache.commons.csv.CSVFormat_36_1Test,67,685,9.78,27,500,5.4,264,685,38.54,159,500,31.8,25.38,16.98
Csv_12_b,org.apache.commons.csv.CSVFormat_15_1Test,55,685,8.03,26,500,5.2,264,685,38.54,159,500,31.8,20.83,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_28_1Test,60,685,8.76,30,500,6.0,264,685,38.54,159,500,31.8,22.73,18.87
Csv_12_b,org.apache.commons.csv.CSVFormat_40_1Test,68,685,9.93,27,500,5.4,264,685,38.54,159,500,31.8,25.76,16.98
Csv_12_b,org.apache.commons.csv.CSVFormat_5_1Test,75,685,10.95,43,500,8.6,264,685,38.54,159,500,31.8,28.41,27.04
Csv_12_b,org.apache.commons.csv.CSVFormat_33_1Test,61,685,8.91,32,500,6.4,264,685,38.54,159,500,31.8,23.11,20.13
Csv_12_b,org.apache.commons.csv.CSVFormat_43_2Test,57,685,8.32,26,500,5.2,264,685,38.54,159,500,31.8,21.59,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_33_2Test,72,685,10.51,32,500,6.4,264,685,38.54,159,500,31.8,27.27,20.13
Csv_12_b,org.apache.commons.csv.CSVFormat_22_2Test,73,685,10.66,36,500,7.2,264,685,38.54,159,500,31.8,27.65,22.64
Csv_12_b,org.apache.commons.csv.CSVFormat_29_2Test,64,685,9.34,29,500,5.8,264,685,38.54,159,500,31.8,24.24,18.24
Csv_12_b,org.apache.commons.csv.CSVFormat_24_2Test,123,685,17.96,53,500,10.6,264,685,38.54,159,500,31.8,46.59,33.33
Csv_12_b,org.apache.commons.csv.CSVFormat_12_2Test,60,685,8.76,26,500,5.2,264,685,38.54,159,500,31.8,22.73,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_23_2Test,56,685,8.18,28,500,5.6,264,685,38.54,159,500,31.8,21.21,17.61
Csv_12_b,org.apache.commons.csv.CSVFormat_21_2Test,60,685,8.76,28,500,5.6,264,685,38.54,159,500,31.8,22.73,17.61
Csv_12_b,org.apache.commons.csv.CSVFormat_14_2Test,58,685,8.47,26,500,5.2,264,685,38.54,159,500,31.8,21.97,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_37_2Test,59,685,8.61,26,500,5.2,264,685,38.54,159,500,31.8,22.35,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_38_2Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_15_2Test,55,685,8.03,26,500,5.2,264,685,38.54,159,500,31.8,20.83,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_30_2Test,67,685,9.78,27,500,5.4,264,685,38.54,159,500,31.8,25.38,16.98
Csv_12_b,org.apache.commons.csv.CSVFormat_1_2Test,55,685,8.03,28,500,5.6,264,685,38.54,159,500,31.8,20.83,17.61
Csv_12_b,org.apache.commons.csv.CSVFormat_42_2Test,0,685,0.0,0,500,0.0,264,685,38.54,159,500,31.8,0.0,0.0
Csv_12_b,org.apache.commons.csv.CSVFormat_28_2Test,59,685,8.61,29,500,5.8,264,685,38.54,159,500,31.8,22.35,18.24
Csv_12_b,org.apache.commons.csv.CSVFormat_36_2Test,75,685,10.95,28,500,5.6,264,685,38.54,159,500,31.8,28.41,17.61
Csv_12_b,org.apache.commons.csv.CSVFormat_41_2Test,58,685,8.47,26,500,5.2,264,685,38.54,159,500,31.8,21.97,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_34_2Test,0,685,0.0,0,500,0.0,264,685,38.54,159,500,31.8,0.0,0.0
Csv_12_b,org.apache.commons.csv.CSVFormat_3_2Test,57,685,8.32,26,500,5.2,264,685,38.54,159,500,31.8,21.59,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_18_2Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_5_2Test,84,685,12.26,55,500,11.0,264,685,38.54,159,500,31.8,31.82,34.59
Csv_12_b,org.apache.commons.csv.CSVFormat_17_2Test,55,685,8.03,26,500,5.2,264,685,38.54,159,500,31.8,20.83,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_26_2Test,80,685,11.68,38,500,7.6,264,685,38.54,159,500,31.8,30.3,23.9
Csv_12_b,org.apache.commons.csv.CSVFormat_32_2Test,57,685,8.32,29,500,5.8,264,685,38.54,159,500,31.8,21.59,18.24
Csv_12_b,org.apache.commons.csv.CSVFormat_35_2Test,67,685,9.78,27,500,5.4,264,685,38.54,159,500,31.8,25.38,16.98
Csv_12_b,org.apache.commons.csv.CSVFormat_11_2Test,57,685,8.32,26,500,5.2,264,685,38.54,159,500,31.8,21.59,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_20_2Test,63,685,9.2,31,500,6.2,264,685,38.54,159,500,31.8,23.86,19.5
Csv_12_b,org.apache.commons.csv.CSVFormat_40_2Test,57,685,8.32,26,500,5.2,264,685,38.54,159,500,31.8,21.59,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_2_2Test,55,685,8.03,27,500,5.4,264,685,38.54,159,500,31.8,20.83,16.98
Csv_12_b,org.apache.commons.csv.CSVFormat_13_2Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_31_2Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_27_2Test,66,685,9.64,33,500,6.6,264,685,38.54,159,500,31.8,25.0,20.75
Csv_12_b,org.apache.commons.csv.CSVFormat_10_2Test,61,685,8.91,31,500,6.2,264,685,38.54,159,500,31.8,23.11,19.5
Csv_12_b,org.apache.commons.csv.CSVFormat_25_2Test,67,685,9.78,29,500,5.8,264,685,38.54,159,500,31.8,25.38,18.24
Csv_12_b,org.apache.commons.csv.CSVFormat_8_2Test,0,685,0.0,0,500,0.0,264,685,38.54,159,500,31.8,0.0,0.0
Csv_12_b,org.apache.commons.csv.CSVFormat_9_2Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_7_2Test,56,685,8.18,28,500,5.6,264,685,38.54,159,500,31.8,21.21,17.61
Csv_12_b,org.apache.commons.csv.CSVFormat_39_2Test,81,685,11.82,40,500,8.0,264,685,38.54,159,500,31.8,30.68,25.16
Csv_12_b,org.apache.commons.csv.CSVFormat_16_2Test,60,685,8.76,26,500,5.2,264,685,38.54,159,500,31.8,22.73,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_26_3Test,85,685,12.41,42,500,8.4,264,685,38.54,159,500,31.8,32.2,26.42
Csv_12_b,org.apache.commons.csv.CSVFormat_29_3Test,58,685,8.47,29,500,5.8,264,685,38.54,159,500,31.8,21.97,18.24
Csv_12_b,org.apache.commons.csv.CSVFormat_4_3Test,72,685,10.51,33,500,6.6,264,685,38.54,159,500,31.8,27.27,20.75
Csv_12_b,org.apache.commons.csv.CSVFormat_22_3Test,56,685,8.18,28,500,5.6,264,685,38.54,159,500,31.8,21.21,17.61
Csv_12_b,org.apache.commons.csv.CSVFormat_14_3Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_39_3Test,63,685,9.2,26,500,5.2,264,685,38.54,159,500,31.8,23.86,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_21_3Test,57,685,8.32,28,500,5.6,264,685,38.54,159,500,31.8,21.59,17.61
Csv_12_b,org.apache.commons.csv.CSVFormat_13_3Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_37_3Test,62,685,9.05,26,500,5.2,264,685,38.54,159,500,31.8,23.48,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_5_3Test,99,685,14.45,64,500,12.8,264,685,38.54,159,500,31.8,37.5,40.25
Csv_12_b,org.apache.commons.csv.CSVFormat_40_3Test,57,685,8.32,26,500,5.2,264,685,38.54,159,500,31.8,21.59,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_18_3Test,55,685,8.03,26,500,5.2,264,685,38.54,159,500,31.8,20.83,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_7_3Test,55,685,8.03,26,500,5.2,264,685,38.54,159,500,31.8,20.83,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_34_3Test,57,685,8.32,26,500,5.2,264,685,38.54,159,500,31.8,21.59,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_16_3Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_38_3Test,55,685,8.03,26,500,5.2,264,685,38.54,159,500,31.8,20.83,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_35_3Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_27_3Test,60,685,8.76,26,500,5.2,264,685,38.54,159,500,31.8,22.73,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_32_3Test,57,685,8.32,29,500,5.8,264,685,38.54,159,500,31.8,21.59,18.24
Csv_12_b,org.apache.commons.csv.CSVFormat_30_3Test,57,685,8.32,28,500,5.6,264,685,38.54,159,500,31.8,21.59,17.61
Csv_12_b,org.apache.commons.csv.CSVFormat_43_3Test,0,685,0.0,0,500,0.0,264,685,38.54,159,500,31.8,0.0,0.0
Csv_12_b,org.apache.commons.csv.CSVFormat_1_3Test,55,685,8.03,28,500,5.6,264,685,38.54,159,500,31.8,20.83,17.61
Csv_12_b,org.apache.commons.csv.CSVFormat_31_3Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_25_3Test,68,685,9.93,29,500,5.8,264,685,38.54,159,500,31.8,25.76,18.24
Csv_12_b,org.apache.commons.csv.CSVFormat_10_3Test,63,685,9.2,32,500,6.4,264,685,38.54,159,500,31.8,23.86,20.13
Csv_12_b,org.apache.commons.csv.CSVFormat_17_3Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_8_3Test,57,685,8.32,26,500,5.2,264,685,38.54,159,500,31.8,21.59,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_24_3Test,102,685,14.89,34,500,6.8,264,685,38.54,159,500,31.8,38.64,21.38
Csv_12_b,org.apache.commons.csv.CSVFormat_33_3Test,61,685,8.91,31,500,6.2,264,685,38.54,159,500,31.8,23.11,19.5
Csv_12_b,org.apache.commons.csv.CSVFormat_9_3Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_2_3Test,55,685,8.03,27,500,5.4,264,685,38.54,159,500,31.8,20.83,16.98
Csv_12_b,org.apache.commons.csv.CSVFormat_15_3Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_12_3Test,55,685,8.03,26,500,5.2,264,685,38.54,159,500,31.8,20.83,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_41_3Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_42_4Test,67,685,9.78,27,500,5.4,264,685,38.54,159,500,31.8,25.38,16.98
Csv_12_b,org.apache.commons.csv.CSVFormat_26_4Test,78,685,11.39,38,500,7.6,264,685,38.54,159,500,31.8,29.55,23.9
Csv_12_b,org.apache.commons.csv.CSVFormat_40_4Test,59,685,8.61,26,500,5.2,264,685,38.54,159,500,31.8,22.35,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_12_4Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_38_4Test,57,685,8.32,26,500,5.2,264,685,38.54,159,500,31.8,21.59,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_23_4Test,56,685,8.18,27,500,5.4,264,685,38.54,159,500,31.8,21.21,16.98
Csv_12_b,org.apache.commons.csv.CSVFormat_3_4Test,110,685,16.06,68,500,13.6,264,685,38.54,159,500,31.8,41.67,42.77
Csv_12_b,org.apache.commons.csv.CSVFormat_31_4Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_14_4Test,55,685,8.03,26,500,5.2,264,685,38.54,159,500,31.8,20.83,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_43_4Test,59,685,8.61,26,500,5.2,264,685,38.54,159,500,31.8,22.35,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_36_4Test,58,685,8.47,26,500,5.2,264,685,38.54,159,500,31.8,21.97,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_17_4Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_20_4Test,62,685,9.05,31,500,6.2,264,685,38.54,159,500,31.8,23.48,19.5
Csv_12_b,org.apache.commons.csv.CSVFormat_24_4Test,210,685,30.66,101,500,20.2,264,685,38.54,159,500,31.8,79.55,63.52
Csv_12_b,org.apache.commons.csv.CSVFormat_18_4Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_34_4Test,68,685,9.93,27,500,5.4,264,685,38.54,159,500,31.8,25.76,16.98
Csv_12_b,org.apache.commons.csv.CSVFormat_2_4Test,55,685,8.03,28,500,5.6,264,685,38.54,159,500,31.8,20.83,17.61
Csv_12_b,org.apache.commons.csv.CSVFormat_30_4Test,57,685,8.32,28,500,5.6,264,685,38.54,159,500,31.8,21.59,17.61
Csv_12_b,org.apache.commons.csv.CSVFormat_11_4Test,59,685,8.61,26,500,5.2,264,685,38.54,159,500,31.8,22.35,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_25_4Test,67,685,9.78,29,500,5.8,264,685,38.54,159,500,31.8,25.38,18.24
Csv_12_b,org.apache.commons.csv.CSVFormat_19_4Test,73,685,10.66,41,500,8.2,264,685,38.54,159,500,31.8,27.65,25.79
Csv_12_b,org.apache.commons.csv.CSVFormat_1_4Test,55,685,8.03,28,500,5.6,264,685,38.54,159,500,31.8,20.83,17.61
Csv_12_b,org.apache.commons.csv.CSVFormat_28_4Test,59,685,8.61,29,500,5.8,264,685,38.54,159,500,31.8,22.35,18.24
Csv_12_b,org.apache.commons.csv.CSVFormat_8_4Test,57,685,8.32,26,500,5.2,264,685,38.54,159,500,31.8,21.59,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_5_4Test,81,685,11.82,48,500,9.6,264,685,38.54,159,500,31.8,30.68,30.19
Csv_12_b,org.apache.commons.csv.CSVFormat_13_4Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_33_4Test,82,685,11.97,51,500,10.2,264,685,38.54,159,500,31.8,31.06,32.08
Csv_12_b,org.apache.commons.csv.CSVFormat_15_4Test,55,685,8.03,26,500,5.2,264,685,38.54,159,500,31.8,20.83,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_37_4Test,68,685,9.93,27,500,5.4,264,685,38.54,159,500,31.8,25.76,16.98
Csv_12_b,org.apache.commons.csv.CSVFormat_39_4Test,65,685,9.49,29,500,5.8,264,685,38.54,159,500,31.8,24.62,18.24
Csv_12_b,org.apache.commons.csv.CSVFormat_9_4Test,59,685,8.61,26,500,5.2,264,685,38.54,159,500,31.8,22.35,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_41_4Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_35_4Test,67,685,9.78,27,500,5.4,264,685,38.54,159,500,31.8,25.38,16.98
Csv_12_b,org.apache.commons.csv.CSVFormat_10_4Test,61,685,8.91,32,500,6.4,264,685,38.54,159,500,31.8,23.11,20.13
Csv_12_b,org.apache.commons.csv.CSVFormat_27_4Test,58,685,8.47,26,500,5.2,264,685,38.54,159,500,31.8,21.97,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_21_4Test,56,685,8.18,27,500,5.4,264,685,38.54,159,500,31.8,21.21,16.98
Csv_12_b,org.apache.commons.csv.CSVFormat_4_4Test,72,685,10.51,33,500,6.6,264,685,38.54,159,500,31.8,27.27,20.75
Csv_12_b,org.apache.commons.csv.CSVFormat_22_4Test,56,685,8.18,28,500,5.6,264,685,38.54,159,500,31.8,21.21,17.61
Csv_12_b,org.apache.commons.csv.CSVFormat_16_4Test,5,685,0.73,0,500,0.0,264,685,38.54,159,500,31.8,1.89,0.0
Csv_12_b,org.apache.commons.csv.CSVFormat_29_4Test,84,685,12.26,48,500,9.6,264,685,38.54,159,500,31.8,31.82,30.19
Csv_12_b,org.apache.commons.csv.CSVFormat_7_4Test,55,685,8.03,26,500,5.2,264,685,38.54,159,500,31.8,20.83,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_2_5Test,55,685,8.03,27,500,5.4,264,685,38.54,159,500,31.8,20.83,16.98
Csv_12_b,org.apache.commons.csv.CSVFormat_34_5Test,68,685,9.93,27,500,5.4,264,685,38.54,159,500,31.8,25.76,16.98
Csv_12_b,org.apache.commons.csv.CSVFormat_39_5Test,99,685,14.45,57,500,11.4,264,685,38.54,159,500,31.8,37.5,35.85
Csv_12_b,org.apache.commons.csv.CSVFormat_8_5Test,57,685,8.32,26,500,5.2,264,685,38.54,159,500,31.8,21.59,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_22_5Test,56,685,8.18,28,500,5.6,264,685,38.54,159,500,31.8,21.21,17.61
Csv_12_b,org.apache.commons.csv.CSVFormat_41_5Test,55,685,8.03,26,500,5.2,264,685,38.54,159,500,31.8,20.83,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_15_5Test,55,685,8.03,26,500,5.2,264,685,38.54,159,500,31.8,20.83,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_5_5Test,89,685,12.99,55,500,11.0,264,685,38.54,159,500,31.8,33.71,34.59
Csv_12_b,org.apache.commons.csv.CSVFormat_1_5Test,55,685,8.03,28,500,5.6,264,685,38.54,159,500,31.8,20.83,17.61
Csv_12_b,org.apache.commons.csv.CSVFormat_20_5Test,64,685,9.34,30,500,6.0,264,685,38.54,159,500,31.8,24.24,18.87
Csv_12_b,org.apache.commons.csv.CSVFormat_10_5Test,60,685,8.76,31,500,6.2,264,685,38.54,159,500,31.8,22.73,19.5
Csv_12_b,org.apache.commons.csv.CSVFormat_18_5Test,57,685,8.32,26,500,5.2,264,685,38.54,159,500,31.8,21.59,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_27_5Test,58,685,8.47,26,500,5.2,264,685,38.54,159,500,31.8,21.97,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_9_5Test,59,685,8.61,26,500,5.2,264,685,38.54,159,500,31.8,22.35,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_32_5Test,57,685,8.32,30,500,6.0,264,685,38.54,159,500,31.8,21.59,18.87
Csv_12_b,org.apache.commons.csv.CSVFormat_43_5Test,60,685,8.76,26,500,5.2,264,685,38.54,159,500,31.8,22.73,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_37_5Test,57,685,8.32,26,500,5.2,264,685,38.54,159,500,31.8,21.59,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_21_5Test,56,685,8.18,28,500,5.6,264,685,38.54,159,500,31.8,21.21,17.61
Csv_12_b,org.apache.commons.csv.CSVFormat_17_5Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_40_5Test,57,685,8.32,26,500,5.2,264,685,38.54,159,500,31.8,21.59,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_42_5Test,64,685,9.34,27,500,5.4,264,685,38.54,159,500,31.8,24.24,16.98
Csv_12_b,org.apache.commons.csv.CSVFormat_7_5Test,0,685,0.0,0,500,0.0,264,685,38.54,159,500,31.8,0.0,0.0
Csv_12_b,org.apache.commons.csv.CSVFormat_13_5Test,58,685,8.47,26,500,5.2,264,685,38.54,159,500,31.8,21.97,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_16_5Test,55,685,8.03,26,500,5.2,264,685,38.54,159,500,31.8,20.83,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_31_5Test,55,685,8.03,26,500,5.2,264,685,38.54,159,500,31.8,20.83,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_36_5Test,57,685,8.32,26,500,5.2,264,685,38.54,159,500,31.8,21.59,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_14_5Test,59,685,8.61,26,500,5.2,264,685,38.54,159,500,31.8,22.35,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_30_5Test,66,685,9.64,27,500,5.4,264,685,38.54,159,500,31.8,25.0,16.98
Csv_12_b,org.apache.commons.csv.CSVFormat_28_5Test,58,685,8.47,29,500,5.8,264,685,38.54,159,500,31.8,21.97,18.24
Csv_12_b,org.apache.commons.csv.CSVFormat_35_5Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_38_5Test,55,685,8.03,26,500,5.2,264,685,38.54,159,500,31.8,20.83,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_29_5Test,58,685,8.47,29,500,5.8,264,685,38.54,159,500,31.8,21.97,18.24
Csv_12_b,org.apache.commons.csv.CSVFormat_26_5Test,88,685,12.85,45,500,9.0,264,685,38.54,159,500,31.8,33.33,28.3
Csv_12_b,org.apache.commons.csv.CSVFormat_19_5Test,55,685,8.03,26,500,5.2,264,685,38.54,159,500,31.8,20.83,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_24_5Test,101,685,14.74,31,500,6.2,264,685,38.54,159,500,31.8,38.26,19.5
Csv_12_b,org.apache.commons.csv.CSVFormat_33_5Test,61,685,8.91,32,500,6.4,264,685,38.54,159,500,31.8,23.11,20.13
Csv_12_b,org.apache.commons.csv.CSVFormat_11_5Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_14_6Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_20_6Test,58,685,8.47,27,500,5.4,264,685,38.54,159,500,31.8,21.97,16.98
Csv_12_b,org.apache.commons.csv.CSVFormat_38_6Test,57,685,8.32,26,500,5.2,264,685,38.54,159,500,31.8,21.59,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_43_6Test,58,685,8.47,26,500,5.2,264,685,38.54,159,500,31.8,21.97,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_23_6Test,56,685,8.18,27,500,5.4,264,685,38.54,159,500,31.8,21.21,16.98
Csv_12_b,org.apache.commons.csv.CSVFormat_40_6Test,57,685,8.32,26,500,5.2,264,685,38.54,159,500,31.8,21.59,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_18_6Test,55,685,8.03,26,500,5.2,264,685,38.54,159,500,31.8,20.83,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_1_6Test,55,685,8.03,28,500,5.6,264,685,38.54,159,500,31.8,20.83,17.61
Csv_12_b,org.apache.commons.csv.CSVFormat_41_6Test,55,685,8.03,26,500,5.2,264,685,38.54,159,500,31.8,20.83,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_30_6Test,68,685,9.93,29,500,5.8,264,685,38.54,159,500,31.8,25.76,18.24
Csv_12_b,org.apache.commons.csv.CSVFormat_16_6Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_13_6Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_7_6Test,55,685,8.03,26,500,5.2,264,685,38.54,159,500,31.8,20.83,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_17_6Test,0,685,0.0,0,500,0.0,264,685,38.54,159,500,31.8,0.0,0.0
Csv_12_b,org.apache.commons.csv.CSVFormat_31_6Test,56,685,8.18,26,500,5.2,264,685,38.54,159,500,31.8,21.21,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_4_6Test,0,685,0.0,0,500,0.0,264,685,38.54,159,500,31.8,0.0,0.0
Csv_12_b,org.apache.commons.csv.CSVFormat_8_6Test,57,685,8.32,26,500,5.2,264,685,38.54,159,500,31.8,21.59,16.35
Csv_12_b,org.apache.commons.csv.CSVFormat_24_6Test,101,685,14.74,31,500,6.2,264,685,38.54,159,500,31.8,38.26,19.5
Csv_12_b,org.apache.commons.csv.CSVFormat_5_6Test,99,685,14.45,64,500,12.8,264,685,38.54,159,500,31.8,37.5,40.25
Csv_12_b,org.apache.commons.csv.CSVFormat_29_6Test,76,685,11.09,30,500,6.0,264,685,38.54,159,500,31.8,28.79,18.87
Csv_12_b,org.apache.commons.csv.CSVFormat_35_6Test,67,685,9.78,27,500,5.4,264,685,38.54,159,500,31.8,25.38,16.98
